Input,deberta-v3-large-nli,confidence
"Text 1: Operators of websites should be legally obliged to delete false information (“fake news”) that has been pointed out to them.
Text 2: We are committed to freedom of expression and freedom of the press.",Inconsistent,0.7393212914466858
"Text 1: Ride-sharing services compete unfairly with traditional taxis and should be regulated.
Text 2: Public transit should operate as a for-profit service.",Inconsistent,0.6158961057662964
"Text 1: We believe the state should promote projects for the integration of female and male migrants.
Text 2: Asylum seekers should be accommodated together in facilities that were built specifically for hosting them.",Consistent,0.5118913650512695
"Text 1: All police stations should be open around the clock.
Text 2: We insist on further staff cuts in ministries and state workers.",Inconsistent,0.689837634563446
"Text 1: Sundays and holidays are for individual rest and fellowship with family and God.
Text 2: We aim to grant businesses more freedom in their operations to increase competitiveness and boost economic activity.",Inconsistent,0.5497515797615051
"Text 1: We should not promote any more projects in affirmative action.
Text 2: There should be a certain women quota for leadership positions in state-owned companies.",Inconsistent,0.6112970113754272
"Text 1: The EU should provide more money for development aid.
Text 2: More EU foreign policy decisions should be made by unanimity rather than majority.",Consistent,0.46949565410614014
"Text 1: The use of local public transport should be free of charge.
Text 2: We are planning to massively expand tram lines beyond the city center.",Consistent,0.5816618204116821
"Text 1: A resilient democracy requires instruments based on the rule of law to monitor and combat any form of extremism.
Text 2: We support the abolition of the state office for the protection of the constitution.",Inconsistent,0.6590239405632019
"Text 1: We want to encourage individuals to invest their savings into securities.
Text 2: We support implementing a capital gains tax on securities to ensure fair taxation on investment profits.",Inconsistent,0.5071486234664917
"Text 1: Unions are essential to protecting workers’ rights.
Text 2: Next year we will increase the minimum number of workers required to form a union.",Inconsistent,0.46474817395210266
"Text 1: Police should have access to encrypted messages in messenger services (e.g. WhatsApp, Telegram) following a court order.
Text 2: We believe that private messages shouldn't be considered as evidence in court.",Inconsistent,0.654906153678894
"Text 1: Business activities of municipalities should be limited to basic services (e.g. water, gas, electricity, heat).
Text 2: We made a donation to our municipality to promote the local arts scene.",Inconsistent,0.4417280852794647
"Text 1: China is our main partner in the construction a new highway to the city airport.
Text 2: The participation of non-European investors in companies in the area of ​​critical infrastructure should be more strictly restricted in the EU.",Inconsistent,0.5899847745895386
"Text 1: We will implement stricter verification processes to check the eligibility for disability benefits.
Text 2: We will raise state-provided financial support for caregivers.",Inconsistent,0.48953524231910706
"Text 1: Bike and scooters rental companies will have to go through rigorous negotionations with city administration to obtain permission to expand their parking stations.
Text 2: Rental electric scooters should only be allowed to be parked in designated parking spaces.",Consistent,0.6175906658172607
"Text 1: Companies should be able to choose freely whom to hire and on which conditions.
Text 2: We will ensure that the minimum wage is paid for compulsory internships.",Inconsistent,0.5211156010627747
"Text 1: Christian values ​​should be the guiding principle of German politics.
Text 2: We are proud to unite a diverse electorate with different backgrounds and beliefs.",Inconsistent,0.5519112944602966
"Text 1: In the event of significant delays in payment, private households should be cut off from electricity.
Text 2: The state must make sure that each and every citizen has an access to all the basic services.",Inconsistent,0.6154584884643555
"Text 1: Parents should be allowed to exclude their child from participating in cultural or sports programs at school.
Text 2: Visiting a memorial site commemorating the crimes of National Socialism should be compulsory for all schoolchildren.",Inconsistent,0.5357587337493896
"Text 1: We aim to encourage more German students to pursue higher education.
Text 2: In the near future, we plan to offer most university degrees primarily in English.",Inconsistent,0.5277378559112549
"Text 1: Overall, our city needs at least 5,500 new apartments per year.
Text 2: We support the elimination of public funding for social housing construction.",Inconsistent,0.6554456353187561
"Text 1: We support the installation of charging stations for electric vehicles at all public facilities.
Text 2: We believe that the automotive industry does not need any state support.",Inconsistent,0.6035386919975281
"Text 1: We advocate for increasing the sanctions against Russia.
Text 2: Fields like science, sport, and art shouldn't be affected by politics.",Inconsistent,0.5944927930831909
"Text 1: Ensuring safety is the task of the police.
Text 2: We support the establishment of a citizen patrol.",Consistent,0.46586647629737854
"Text 1: We strongly support the complete equality of marriage and same-sex partnerships.
Text 2: Only families with children should be financially supported.",Inconsistent,0.5973635315895081
"Text 1: We support allowing the temporary incarceration of juvenile offenders on probation as a warning arrest measure.
Text 2: We aim to substantially decrease the rate of reoffending following the completion of a prison sentence.",Consistent,0.48070499300956726
"Text 1: We reject the idea of establishing drug consumption rooms.
Text 2: Death from drug overdose is a significant problem we need to address.",Inconsistent,0.5663332343101501
"Text 1: Social housing should be allocated based on objective criteria of need.
Text 2: We support giving preferential access to social housing for German citizens.",Inconsistent,0.6657602190971375
"Text 1: We support the recommendation for EU member states to allow the registration of a gender identity other than female or male in passports.
Text 2: We will not provide any financial resources for the adaptation and use of gender language.",Inconsistent,0.64962238073349
"Text 1: Equal pay should only be for equal qualifications and work.
Text 2: We support equal starting salaries for primary school teachers and high school teachers.",Consistent,0.44005730748176575
"Text 1: We support the mandatory involvement of children and young people in all decisions that affect them within every community.
Text 2: Lowering the voting age in municipal elections to 16 years is not necessary.",Inconsistent,0.4815957546234131
"Text 1: Motivated and confident workforce is a crucial success factor for the economy.
Text 2: We support limiting the scope of employee influence in decision-making within companies to promote competitiveness.",Inconsistent,0.7034231424331665
"Text 1: Topics such as the vocational training and apprenticeships should be uniformly regulated.
Text 2: We support the abolition of mandatory membership for companies in the Chamber of Commerce and Industry.",Inconsistent,0.4478243291378021
"Text 1: We believe that a free market economy is the best strategy to combat unemployment.
Text 2: More quotas should be given to people who commit to working as doctors in rural areas later on.",Inconsistent,0.48519980907440186
"Text 1: We reject government regulations in wage determination.
Text 2: We work towards reducing the weekly working hours to 30 hours with full compensation.",Inconsistent,0.5031949281692505
"Text 1: We advise the Central Bank to increase interest rates.
Text 2: We believe that consumption is a main driver of the economy.",Inconsistent,0.6924115419387817
"Text 1: We will introduce significant tax cuts next year.
Text 2: Our main priority is to close the budget deficit as soon as possible.",Inconsistent,0.6401441097259521
"Text 1: We want to provide best conditions for unicorn companies and transnational corporations to emerge in the EU.
Text 2: Each member of the EU has a right to set its own business regulations.",Inconsistent,0.5820327997207642
"Text 1: A serious technological advancement happened in serious criminal activities in the past years.
Text 2: We aim to prohibit security authorities from conducting covert online searches of private computers.",Inconsistent,0.45713815093040466
"Text 1: To restore the economy, we should give incentives for people to spend more.
Text 2: We believe that increasing the minimum wage will hurt businesses.",Inconsistent,0.6169090270996094
"Text 1: We advocate for lowering financial equalization payments to promote greater self-reliance among German states.
Text 2: Wealthier German states should be subject to higher tax rates.",Inconsistent,0.5926715731620789
"Text 1: Opera houses and theaters should be financed more privately.
Text 2: Culture is part of the basic provision of human life and must not be dependent on the whim of donors.",Inconsistent,0.6783417463302612
"Text 1: We advocate for implementing investment controls to safeguard domestic companies from foreign takeovers.
Text 2: We encourage free trade agreements to remove all barriers to international investment.",Inconsistent,0.7409926652908325
"Text 1: We support the continued classification of certain dog breeds as inherently dangerous.
Text 2: We believe that the danger posed by the dog is linked to poor ubringing only.",Inconsistent,0.6937999129295349
"Text 1: We propose reducing financial assistance for economically weaker regions in the EU.
Text 2: The principle of solidarity in the EU must also apply to economics.",Inconsistent,0.7151643633842468
"Text 1: Europol is less controllable than national police organizations.
Text 2: Europol must be granted additional powers.",Inconsistent,0.5205934643745422
"Text 1: We support continuing tax benefits for married couples without children.
Text 2: State financial support should not be tied to a specific form of partnership, but to the children living in the household.",Inconsistent,0.5361992120742798
"Text 1: We want an option for accelerated naturalization after four years and the general allowance of dual citizenship.
Text 2: We advocate for the policy that adult German citizens should not hold dual citizenship.",Inconsistent,0.6679285168647766
"Text 1: We support the European Union in promoting the immigration of skilled workers from non-EU countries.
Text 2: There are enough workers in the EU who should be better trained to become skilled workers.",Inconsistent,0.6561928391456604
"Text 1: Ensuring safety is a basic state responsibility.
Text 2: We propose that the costs of police operations at football matches should be covered by the event organizers.",Inconsistent,0.552577555179596
"Text 1: A minimum wage law should be introduced nationwide.
Text 2: Minimum wages should continue to apply only to certain sectors in Berlin.",Inconsistent,0.5878187417984009
"Text 1: A uniform system regarding vehicles movement and traffic control should be applied on all highways in the EU.
Text 2: We are against general speed limit on the highways in Germany.",Inconsistent,0.6521550416946411
"Text 1: We are against grades in primary school.
Text 2: Students' social behavior, as well as diligence, should be reintroduced on school reports.",Inconsistent,0.5179816484451294
"Text 1: Germany should agree to a debt cut for Greece.
Text 2: German taxpayers are not Europe's paymaster.",Inconsistent,0.6441539525985718
"Text 1: We advocate for granting 16-year-olds the right to vote in elections.
Text 2: We believe that individuals under 18 lack the maturity to make informed decisions in any civic matters.",Inconsistent,0.6864415407180786
"Text 1: We want to gradually achieve complete fee exemption for childcare.
Text 2: Parents should continue to contribute to the costs of their children's daycare services.",Inconsistent,0.6684948205947876
"Text 1: If the Pope wants us to have children, it should be as inexpensive as possible.
Text 2: We believe that parents should continue to contribute to the costs of their children's daycare services.",Inconsistent,0.6053439378738403
"Text 1: Education should always be free and therefore accessible to everyone. This also applies to early childhood development.
Text 2: We believe that parents should continue to contribute to the costs of their children's daycare services.",Inconsistent,0.6665112972259521
"Text 1: Longer store opening hours often lead to poorer working conditions for employees. Therefore, we oppose longer opening hours.
Text 2: Businesses should be allowed to remain open past 8 PM on weekdays.",Inconsistent,0.6326956152915955
"Text 1: No one should have anything taken away just because they don't feel like showing up at the office, including the office employees.
Text 2: We support the continued reduction of benefits for recipients of unemployment benefits who repeatedly miss appointments at the job center.",Inconsistent,0.6813526153564453
"Text 1: Private schools already constitute part of the educational offerings and are supported in the framework of funding educational institutions.
Text 2: We advocate for increased support and funding for private schools.",Consistent,0.6437402963638306
"Text 1: The right to demonstrate should be afforded to everyone and taken fundamentally seriously.
Text 2: We support the continued criminal prosecution of sit-in blockades on streets.",Inconsistent,0.6945629119873047
"Text 1: People with low incomes already can use transportation at reduced prices.
Text 2: Public transportation must be free for individuals with low income.",Inconsistent,0.511050820350647
"Text 1: We demand unrestricted asylum rights for all refugees.
Text 2: We advocate to consistently deport foreign nationals who are obliged to leave the country.",Inconsistent,0.7393175363540649
"Text 1: A return to national currencies would bring more disadvantages than advantages.
Text 2: We support the reintroduction of a national currency in place of the Euro for Germany.",Inconsistent,0.6877521872520447
"Text 1: We are against parties and parliamentarians becoming too closely tied with individual companies.
Text 2: We support allowing corporate sponsorship of state government events.",Inconsistent,0.6829602718353271
"Text 1: The surveillance state is undemocratic and is meant to intimidate people.
Text 2: Video surveillance must be increased in public areas to enhance safety.",Inconsistent,0.6520617008209229
"Text 1: Europe needs tax cuts, not new taxes.
Text 2: We support the EU having the ability to levy its own taxes instead of relying on national contributions.",Inconsistent,0.6691569089889526
"Text 1: Freight trains should run as unbraked and as fast as possible.
Text 2: Freight trains without whisper brakes be required to travel more slowly at night.",Inconsistent,0.6342705488204956
"Text 1: A true democracy tolerates the existence of dissenters.
Text 2: We support the continued funding of projects against right-wing extremism.",Consistent,0.511627733707428
"Text 1: We have enough public holidays.
Text 2: We support making International Women's Day on March 8th a public holiday.",Inconsistent,0.4775032103061676
"Text 1: The 'morning-after pill' should, as in many European countries, be available just after consultation with a pharmacist.
Text 2: We believe that the morning-after pill should remain prescription-only.",Inconsistent,0.6554033160209656
"Text 1: Video surveillance does not prevent crime; only people can prevent crime.
Text 2: Video surveillance must be increased in public areas to enhance safety.",Inconsistent,0.6169372200965881
"Text 1: Religious education in schools conveys regional culture.
Text 2: Confessional religious education must be abolished in state schools.",Inconsistent,0.5801538228988647
"Text 1: We support requiring professional football clubs to contribute to the costs of police operations during matches.
Text 2: The troublemakers who cause the incidents should be held accountable, not the clubs.",Inconsistent,0.6687199473381042
"Text 1: If we really want to achieve the energy transition, then not with fossil fuels.
Text 2: The construction of additional coal power plants is necessary.",Inconsistent,0.7542959451675415
"Text 1: The energy needs of highly industrialized countries cannot be met with renewable energy.
Text 2: We strongly advocate for the European Union countries to fully transition to renewable energy sources.",Inconsistent,0.7595309019088745
"Text 1: The separation between state and religion should be consistently enforced.
Text 2: We support the training of Berlin teachers for Islamic religious education at German universities.",Inconsistent,0.5413137078285217
"Text 1: We support the introduction of French lessons in all primary schools starting from first grade.
Text 2: We consider foreign language instruction starting from the first grade to be premature from a learning psychology perspective.",Inconsistent,0.6254382133483887
"Text 1: The organization of public broadcastin is a matter for the nation-states, not the EU.
Text 2: We support increasing financial support for cross-border, multilingual public broadcasting services within the EU.",Inconsistent,0.503808319568634
"Text 1: Working in correctional facilities is not a traditional employment relationship. It primarily serves the purpose of resocialization.
Text 2: The state must ensure that prisoners receive compensation for their work in prison that is equivalent to the legal minimum wage.",Inconsistent,0.6128556728363037
"Text 1: Science and research must remain independent and in public hands.
Text 2: There is a need for closer collaboration between universities and private companies.",Inconsistent,0.5997374057769775
"Text 1: Legalizing the so-called dumpster diving would lead to less food waste.
Text 2: The act of collecting discarded food from supermarket dumpsters must remain illegal.",Inconsistent,0.7888153791427612
"Text 1: We want broad support for agriculture with no limitations.
Text 2: We support the exclusive promotion of organic agriculture.",Inconsistent,0.5945739150047302
"Text 1: Taxes are good and important to finance public expenditures.
Text 2: The tax on acquiring residential property for personal use should be reduced.",Inconsistent,0.5138882398605347
"Text 1: The separation of disabled and non-disabled individuals in schools serves the more effective learning of both groups
Text 2: We support the inclusion of all students with disabilities in regular schools.",Inconsistent,0.7128066420555115
"Text 1: A suspicion-independent identity check contributes to a mistrust towards our police forces.
Text 2: The police should be allowed to conduct identity checks without specific suspicion.",Inconsistent,0.6447069048881531
"Text 1: We support the complete public ownership of waste collection and street cleaning.
Text 2: The re-municipalization of waste collection has led to rising fees while simultaneously reducing services.",Inconsistent,0.7148059606552124
"Text 1: The opening of coal mines in populated areas should be stopped.
Text 2: Continued mining of lignite in Germany is beneficial for the economy.",Inconsistent,0.7167844176292419
"Text 1: Small parties should be able to have an influence on politics.
Text 2: We want to mantain the five-percent threshold in state elections.",Inconsistent,0.45079803466796875
"Text 1: A rent control is necessary to protect low-income individuals.
Text 2: We advocate for the removal of rent control measures.",Inconsistent,0.6855964660644531
"Text 1: Collective accommodations do not serve integration and unnecessarily fuel conflicts.
Text 2: We support accommodating asylum seekers in collective housing facilities.",Inconsistent,0.6989811658859253
"Text 1: A Europe without borders also needs no border controls.
Text 2: We voted for the reintroduction of permanent border controls on the borders with Poland and the Czech Republic.",Inconsistent,0.6551136374473572
"Text 1: We advocate for the complete abolition of daycare fees.
Text 2: Daycare fees should only be charged from a certain level of income.",Inconsistent,0.5436493754386902
"Text 1: We reject compulsory lessons in kindergarten.
Text 2: We support making foreign language instruction mandatory in kindergartens.",Inconsistent,0.5867153406143188
"Text 1: A speed limit prevents the smoothing of traffic flow and is counterproductive.
Text 2: General speed limit must be implemented on highways.",Inconsistent,0.716789960861206
"Text 1: Education and research must not serve purely private economic purposes.
Text 2: We advocate for aligning university research more closely with the needs of the economy.",Inconsistent,0.5546168684959412
"Text 1: We advocate for the reinstatement of the wealth tax.
Text 2: A wealth tax would harm the economy and prosperity in Germany.",Inconsistent,0.7540907263755798
"Text 1: We support recognizing gender-based violence against women as a valid reason for asylum across Europe.
Text 2: Who receives asylum must be decided by the European states themselves.",Inconsistent,0.6683462262153625
"Text 1: We advocate for universities to strengthen their collaboration with the business sector.
Text 2: Collaboration with industry leads to third-party funds in the long term, which influence the freedom of teaching.",Inconsistent,0.5059325098991394
"Text 1: We support increased restrictions on non-European investors in critical infrastructure companies within the EU.
Text 2: In a truly free market, there is no such thing as a 'critical infrastructure'.",Inconsistent,0.7151817083358765
"Text 1: All people have a right to a homeland, which must not be sacrificed for short-term economic interests.
Text 2: We support the relocation of villages to allow for lignite mining.",Inconsistent,0.688178300857544
"Text 1: We support the abolition of grade repetition in all schools.
Text 2: The goal of schools is a successful graduation with a final exam, and people need different amounts of time to achieve this.",Inconsistent,0.5158923864364624
"Text 1: In the unresolved issue of waste storage, it is irresponsible to further increase the waste.
Text 2: We support the extension of nuclear power plant operating times.",Inconsistent,0.7270070314407349
"Text 1: Recipients of social benefits must not be discriminated against because of their origin.
Text 2: Social benefits for EU citizens who move to another EU country must be limited.",Inconsistent,0.5716705322265625
"Text 1: The EU should become climate neutral by 2040 at the latest.
Text 2: We argue that the EU should abandon its goal of becoming climate neutral.",Inconsistent,0.6260673403739929
"Text 1: The rights of workers must be strengthened across Europe.
Text 2: We support relaxing employment protection regulations in EU member states.",Inconsistent,0.6567960977554321
"Text 1: Only through the current sanctions can the aggressor be shown appropriate boundaries.
Text 2: We advocate for the easing of sanctions against Russia.",Inconsistent,0.5838786363601685
"Text 1: Students should be educated to be pacifist.
Text 2: We will allow informational events on the military topics at schools.",Inconsistent,0.5156749486923218
"Text 1: Port operators should have an autonomy over their economic actions.
Text 2: Handling military goods should be prohibited in the ports of Bremen.",Inconsistent,0.5350137948989868
"Text 1: We support increasing efforts to recruit more healthcare workers from abroad.
Text 2: The training of German nursing staff must be an absolute priority.",Consistent,0.5313540101051331
"Text 1: We are against municipal territorial reform.
Text 2: We support the merging of smaller districts into larger ones for improved efficiency.",Inconsistent,0.654503345489502
"Text 1: A ban on private New Year's Eve fireworks would protect the health of people and animals.
Text 2: Individuals should be allowed to continue enjoying private New Year's fireworks.",Inconsistent,0.6377025842666626
"Text 1: We support the policy of reducing benefits for basic income recipients from the first day if they refuse job offers.
Text 2: Declining a job offer must remain a human right.",Inconsistent,0.7127262353897095
"Text 1: All goods should compete freely in the international market.
Text 2: The EU import tariffs on Chinese electric cars must be increased.",Inconsistent,0.696457028388977
"Text 1: Fxed-term employment contracts should be allowed without needing to provide a reason.
Text 2: We advocate for the promotion of permanent employment relationships.",Inconsistent,0.5159410238265991
"Text 1: We support allowing exceptions for the repatriation of rejected asylum seekers in cases of hardship.
Text 2: In cases where asylum applications are definitively rejected, deportation must occur.",Inconsistent,0.45188969373703003
"Text 1: We support using inclusive language in all national publications to represent all genders beyond just male and female.
Text 2: We stand for a simplification of the language and not for complication.",Inconsistent,0.5109034180641174
"Text 1: All bachelor's graduates should be granted the right to a master's program in the same state.
Text 2: Universities today ideally meet the demand.",Consistent,0.5516247749328613
"Text 1: Turkey is not part of Europe due to its tradition and geographical location.
Text 2: Turkey should be granted full membership in the EU.",Inconsistent,0.7289290428161621
"Text 1: We support financial subsidies for private solar installations.
Text 2: Solar installations are now marketable and competitive.",Consistent,0.7037913203239441
"Text 1: Targeted rehabilitation programs are needed instead of a general relaxation of drug policy.
Text 2: Medically supervised drug consumption rooms should be established.",Inconsistent,0.5011504888534546
"Text 1: No institutions or companies should be allowed to advertise themselves in schools.
Text 2: We don't mind allowing recruitment advertisements for careers in the armed forces in schools.",Inconsistent,0.6590110659599304
"Text 1: We support allowing children born and raised in Germany to foreign parents to retain dual citizenship.
Text 2: Upon reaching adulthood, children of foreign parents who grew up here must choose a nationality.",Inconsistent,0.6177523732185364
"Text 1: Government should financially support the nationwide expansion of mobile networks.
Text 2: An expansion of mobile networks is the responsibility of the mobile operators.",Inconsistent,0.49345988035202026
"Text 1: We support simplifying the recognition process for professional qualifications obtained abroad.
Text 2: The high level of German vocational and university education must not be leveled down to an international average.",Inconsistent,0.5801768898963928
"Text 1: The alignment of social standards and living conditions across the country is an important foundation of democratic structures.
Text 2: Financially strong states should not be required to support weaker states.",Inconsistent,0.6877512335777283
"Text 1: We propose reducing financial aid for economically weaker regions in the EU.
Text 2: Weaker regions in particular need support.",Inconsistent,0.7146939039230347
"Text 1: The use of snow cannons in Bavarian ski areas should be banned.
Text 2: Winter sports are important for Bavaria's tourism.",Inconsistent,0.5847420692443848
"Text 1: Asylum seekers should not be deported if they are granted sanctuary in a church.
Text 2: Churches are not allowed to override the decisions made by the state.",Inconsistent,0.7144590020179749
"Text 1: Wealthy individuals should contribute to funding the economic aid related to the coronavirus through a one-time levy.
Text 2: The responsibility for the pandemic-related economic assistance lies with those who advocated for it.",Consistent,0.5050204992294312
"Text 1: In agriculture, we rely on incentives and voluntariness instead of regulations.
Text 2: There should be mandatory measures for agricultural operations, such as creating flower strips, to protect bees.",Inconsistent,0.6114073395729065
"Text 1: State-owned companies generally function worse than private companies.
Text 2: We strongly support the nationalization of all banks.",Inconsistent,0.7267864346504211
"Text 1: We voted for the implementation of a tax on the trading of financial products.
Text 2: The tax on the trading of financial products will ultimately be paid by the citizens who simply use banking products, and not by the banks themselves.",Inconsistent,0.5504875779151917
"Text 1: We support easing restrictions on cultivating genetically modified crops.
Text 2: Genetic engineering is a technique with unforeseeable consequences that only manifest after several generations, which are then irreparable.",Inconsistent,0.7041875720024109
"Text 1: Schools should continue offering some online classes even after the pandemic.
Text 2: Only technologies might prevent children from receiving personalized feedback and support from teachers.",Consistent,0.43930408358573914
"Text 1: We advocate for higher Erasmus+ scholarships for students with fewer financial resources to support their study abroad experiences.
Text 2: The Erasmus program provides sufficient resources for exchange students.",Inconsistent,0.5456787943840027
"Text 1: We vote for the exclusive promotion of ecological animal husbandry by the European Union.
Text 2: The European Union should drastically reduce its agricultural subsidies in general.",Inconsistent,0.6038470268249512
"Text 1: We support equipping police forces with tasers for patrol duty.
Text 2: The consequences of tasers' use have not been sufficiently studied.",Inconsistent,0.6573736667633057
"Text 1: If the government provides financial aid to companies, it should also have a say in corporate decision-making.
Text 2: Further tightening of decision-making processes in corporations would be counterproductive.",Inconsistent,0.6612666845321655
"Text 1: We support granting exceptions for clubs in the city center from nighttime noise restrictions.
Text 2: The nighttime rest of the residents is a greater good than the nighttime entertainment, especially from tourists.",Inconsistent,0.7438555955886841
